State0,State1,State2,State3,State4,State5,State6
107148.24017091695,104270.457606025,96645.0,181509.28571428574,177327.60991474154,111844.29416505208,107025.94657806006
107148.24017091695,107148.24017091695,107148.24017091695,192920.0,180508.57142857145,114965.71428571429,114965.71428571429
291.483525,276.9282742476629,283.0027763792147,356.71093099844865,803.8419922836922,616.9307564873523,624.7419056365554
291.483525,291.483525,291.483525,358.49576428571424,803.8827,639.4964357142857,637.6471571428572
0.0,65.91955675809278,130.43005692761724,59.98902882864619,90.98634033324642,98.9341453083753,161.0338162110974
2369.3699460780667,2322.257696648722,2367.1846401527414,2448.6947792587325,3885.0395541176476,3437.4024410838565,3475.3070973287035
