State0,State1,State2,State3,State4,State5,State6
101545.0,100667.75826751698,98525.71428571429,158709.99999999994,158709.99999999994,106751.67070367288,101545.0
101545.0,101545.0,101545.0,166454.2857142857,166454.2857142857,111847.85714285712,111847.85714285712
291.483525,290.7618341084929,288.9805398995957,340.10057266918255,769.9393667135903,660.2020818856239,659.0059574820376
291.483525,291.483525,291.483525,340.7268642857142,771.1587071428572,669.0575214285715,669.0575214285715
0.0,38.081097772249755,70.91906146208414,35.508712676457286,52.28069741255148,133.39480256080472,142.1185165501739
2384.123541416923,2384.123541416923,2384.123541416923,2430.32806708836,4011.708399971995,3775.0400212113595,3775.0400212113595
