ps2,ps3,pt3,pt4,pt5,Tt3,Tt4,Tt5,Tt6,Thrust,RPM,mdot_f
1.0257500000000002,1.01885,1.015525,1.0175500000000002,1.01545,291.830675,290.27872499999995,289.8288,291.483525,1.5032999999999999,0.0,0.0
1.0141625,1.2035583333333333,1.2048291666666666,1.1987416666666666,1.0492333333333335,309.81773749999996,788.4312,719.26465,662.6206541666666,11.96294583333333,37000.0,2.7862999999999993
0.9976357142857142,1.419807142857143,1.457364285714286,1.413857142857143,1.0898214285714285,327.3477428571428,773.3242857142857,692.528657142857,643.3128785714287,26.109707142857143,52000.0,3.7652999999999985
0.9852571428571428,1.5870999999999997,1.664542857142857,1.5749285714285715,1.1184785714285712,340.7268642857142,771.1587071428572,669.0575214285715,635.1127214285715,37.47605,60285.71428571428,4.2924
0.96645,1.8150928571428573,1.9291999999999996,1.8050857142857144,1.149657142857143,358.49576428571424,803.8827,639.4964357142857,637.6471571428572,52.851685714285715,69357.14285714286,4.857199999999999
0.9342642857142858,2.17825,2.326271428571428,2.165257142857143,1.2160142857142857,381.72831428571425,867.1713428571428,647.645807142857,657.4470571428573,78.59710714285714,80321.42857142857,5.787742857142858
0.8977777777777778,2.629855555555556,2.7882555555555557,2.6175444444444445,1.328911111111111,407.89711111111114,930.9664333333335,688.6880222222221,694.5012999999999,113.1086,90500.0,7.154
0.859721052631579,3.1126,3.237589473684211,3.096694736842105,1.433894736842105,440.1421842105263,1025.7145315789476,770.2347736842104,759.0953842105263,153.57175263157893,100000.0,9.262599999999999
