14.000	8.000	40.000	1.026	1.019	1.016	1.016	1.016	18.874	17.014	16.752	17.093	18.570	17.740	1.532	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	41.000	1.026	1.018	1.017	1.017	1.017	18.917	17.215	16.892	17.083	18.582	17.640	1.484	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	42.000	1.026	1.018	1.015	1.018	1.016	18.867	17.119	16.891	17.087	18.615	17.646	1.469	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	43.000	1.026	1.019	1.017	1.017	1.014	18.867	17.098	16.770	17.037	18.614	17.635	1.487	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	44.000	1.026	1.019	1.016	1.017	1.016	18.879	17.321	16.956	17.086	18.542	17.620	1.518	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	45.000	1.026	1.019	1.015	1.017	1.015	18.866	17.490	16.982	17.043	18.542	17.678	1.476	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	46.000	1.026	1.018	1.015	1.017	1.016	18.874	17.401	16.895	17.020	18.363	17.619	1.528	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	47.000	1.026	1.019	1.015	1.017	1.015	18.906	17.496	16.881	17.005	18.396	17.712	1.525	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	48.000	1.026	1.019	1.016	1.017	1.015	18.865	17.378	16.898	17.060	18.568	17.730	1.439	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	49.000	1.026	1.019	1.017	1.017	1.015	18.881	17.144	16.824	17.281	18.552	17.688	1.500	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	50.000	1.026	1.018	1.015	1.017	1.016	18.875	17.370	16.930	17.063	18.549	17.615	1.526	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	51.000	1.025	1.019	1.015	1.017	1.016	18.875	17.470	17.050	17.088	18.501	17.648	1.536	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	52.000	1.026	1.018	1.014	1.016	1.016	18.900	17.444	16.930	17.181	18.480	17.651	1.539	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	53.000	1.026	1.019	1.015	1.017	1.016	18.890	17.382	16.915	17.100	18.514	17.716	1.462	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	54.000	1.026	1.019	1.016	1.017	1.016	18.870	17.325	16.832	17.247	18.500	17.679	1.501	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	55.000	1.026	1.018	1.015	1.017	1.016	18.814	17.441	16.866	17.296	18.521	17.753	1.523	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	56.000	1.025	1.019	1.014	1.016	1.016	18.897	17.405	16.937	17.109	18.524	17.666	1.481	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	57.000	1.026	1.019	1.015	1.017	1.016	18.885	17.148	16.883	17.006	18.503	17.603	1.553	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	58.000	1.026	1.019	1.016	1.017	1.016	18.908	17.148	16.664	17.108	18.482	17.675	1.556	0.000	19.000	0.000	0.000	-0.741
14.000	8.000	59.000	1.026	1.019	1.016	1.017	1.016	18.786	17.355	16.821	17.346	18.591	17.564	1.525	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	0.000	1.026	1.019	1.016	1.017	1.015	18.838	17.086	16.956	17.094	18.604	17.714	1.525	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	1.000	1.026	1.019	1.016	1.017	1.014	18.774	17.239	16.944	17.086	18.228	17.686	1.537	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	2.000	1.026	1.018	1.016	1.017	1.017	18.744	17.045	16.864	17.070	18.507	17.755	1.560	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	3.000	1.026	1.018	1.015	1.017	1.016	18.666	17.100	16.931	17.095	18.580	17.679	1.488	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	4.000	1.026	1.019	1.014	1.017	1.016	18.768	17.388	16.597	17.065	18.362	17.696	1.541	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	5.000	1.026	1.019	1.017	1.017	1.015	18.773	17.423	16.829	17.116	18.442	17.574	1.489	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	6.000	1.026	1.019	1.015	1.017	1.015	18.778	17.497	16.947	16.988	18.414	17.641	1.560	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	7.000	1.026	1.019	1.015	1.017	1.016	18.786	17.516	16.738	17.180	18.625	17.625	1.548	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	8.000	1.025	1.018	1.015	1.017	1.015	18.761	17.486	16.747	17.098	18.205	17.671	1.535	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	9.000	1.025	1.018	1.015	1.017	1.016	18.771	17.430	16.906	17.053	18.308	17.580	1.484	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	10.000	1.026	1.019	1.016	1.017	1.015	18.679	17.042	16.943	17.089	18.283	17.741	1.506	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	11.000	1.025	1.019	1.014	1.017	1.016	18.691	17.259	16.978	17.025	18.369	17.652	1.498	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	12.000	1.027	1.020	1.017	1.017	1.015	18.687	17.460	16.798	17.034	18.235	17.674	1.469	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	13.000	1.026	1.019	1.015	1.018	1.017	18.704	17.392	16.867	17.087	18.299	17.507	1.551	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	14.000	1.026	1.019	1.016	1.016	1.014	18.714	17.013	16.813	17.127	18.387	17.577	1.524	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	15.000	1.026	1.019	1.016	1.017	1.015	18.667	17.188	16.923	17.044	18.367	17.809	1.521	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	16.000	1.026	1.018	1.016	1.018	1.016	18.733	17.045	16.866	17.103	18.316	17.656	1.561	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	17.000	1.025	1.018	1.014	1.018	1.017	18.707	17.209	17.058	17.089	18.378	17.555	1.529	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	18.000	1.026	1.018	1.015	1.017	1.016	18.778	17.167	16.738	17.098	18.369	17.621	1.495	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	19.000	1.026	1.019	1.014	1.017	1.015	18.665	17.111	16.707	17.146	18.275	17.671	1.525	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	20.000	1.025	1.019	1.015	1.017	1.014	18.640	17.030	16.747	17.227	18.198	17.628	1.491	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	21.000	1.026	1.019	1.015	1.017	1.016	18.699	17.296	16.701	17.093	18.365	17.659	1.507	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	22.000	1.026	1.019	1.014	1.018	1.017	18.733	17.322	16.690	17.140	18.427	17.570	1.498	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	23.000	1.026	1.019	1.015	1.017	1.015	18.679	17.181	16.640	17.076	18.280	17.730	1.463	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	24.000	1.026	1.019	1.016	1.017	1.015	18.694	17.414	16.682	17.130	18.332	17.668	1.495	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	25.000	1.026	1.019	1.015	1.017	1.015	18.720	17.441	16.715	17.125	18.365	17.720	1.491	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	26.000	1.025	1.018	1.015	1.017	1.016	18.683	17.506	16.754	17.089	18.352	17.627	1.457	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	27.000	1.026	1.019	1.014	1.017	1.016	18.703	17.663	16.734	17.188	18.314	17.680	1.484	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	28.000	1.025	1.018	1.014	1.017	1.017	18.744	17.541	16.768	17.071	18.264	17.631	1.471	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	29.000	1.026	1.019	1.015	1.017	1.015	18.771	17.430	16.677	17.007	18.318	17.644	1.500	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	31.000	1.026	1.019	1.015	1.018	1.016	18.748	17.373	16.662	17.105	18.307	17.625	1.495	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	32.000	1.026	1.018	1.015	1.018	1.015	18.715	17.332	16.655	17.091	18.342	17.682	1.490	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	33.000	1.025	1.018	1.014	1.018	1.015	18.742	17.487	16.956	16.999	18.426	17.769	1.550	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	34.000	1.026	1.019	1.015	1.017	1.018	18.749	17.100	16.771	17.068	18.270	17.729	1.527	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	35.000	1.026	1.019	1.016	1.017	1.016	18.678	16.995	16.665	17.001	18.266	17.666	1.458	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	36.000	1.026	1.018	1.016	1.017	1.015	18.662	17.039	16.863	17.055	18.384	17.634	1.514	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	37.000	1.026	1.019	1.015	1.018	1.016	18.726	17.272	16.590	16.983	18.267	17.815	1.547	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	38.000	1.026	1.019	1.015	1.017	1.014	18.604	17.203	16.931	17.098	18.246	17.682	1.530	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	39.000	1.026	1.019	1.016	1.017	1.015	18.605	17.317	16.655	16.965	18.385	17.717	1.585	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	40.000	1.026	1.019	1.016	1.017	1.015	18.580	17.157	16.672	17.139	18.370	17.582	1.567	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	41.000	1.026	1.018	1.015	1.016	1.014	18.546	17.076	16.603	17.127	18.310	17.608	1.538	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	42.000	1.027	1.018	1.019	1.017	1.013	18.526	16.792	16.474	17.199	18.223	17.607	1.557	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	43.000	1.026	1.019	1.016	1.018	1.015	18.599	17.002	16.663	17.068	18.380	17.728	1.490	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	44.000	1.026	1.019	1.015	1.018	1.016	18.607	17.113	16.699	17.237	18.395	17.529	1.536	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	45.000	1.026	1.019	1.016	1.017	1.014	18.559	17.036	16.673	17.150	18.300	17.737	1.526	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	46.000	1.025	1.019	1.014	1.017	1.015	18.589	17.168	16.752	17.080	18.305	17.644	1.499	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	47.000	1.026	1.019	1.014	1.018	1.016	18.645	17.273	16.748	17.104	18.326	17.686	1.496	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	48.000	1.025	1.018	1.015	1.017	1.016	18.686	17.052	16.816	17.085	18.353	17.732	1.501	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	49.000	1.025	1.018	1.016	1.018	1.016	18.617	17.217	16.708	17.040	18.293	17.697	1.482	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	50.000	1.026	1.019	1.015	1.017	1.016	18.669	17.245	16.671	17.110	18.308	17.723	1.508	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	51.000	1.025	1.017	1.014	1.018	1.014	18.498	17.010	16.771	17.009	18.339	17.754	1.532	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	52.000	1.026	1.019	1.015	1.017	1.016	18.646	17.356	16.595	17.263	18.302	17.449	1.534	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	53.000	1.026	1.019	1.018	1.017	1.015	18.546	16.804	16.615	17.103	18.262	17.647	1.562	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	54.000	1.026	1.019	1.016	1.017	1.016	18.610	17.111	16.637	17.061	18.436	17.572	1.485	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	55.000	1.026	1.018	1.016	1.018	1.016	18.695	17.070	16.662	17.170	18.336	17.709	1.538	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	56.000	1.026	1.019	1.016	1.017	1.016	18.688	17.031	16.714	16.947	18.365	17.639	1.472	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	57.000	1.026	1.019	1.016	1.017	1.016	18.671	17.113	16.649	17.068	18.367	17.708	1.558	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	58.000	1.026	1.019	1.015	1.017	1.016	18.657	17.038	16.598	17.089	18.309	17.741	1.547	0.000	19.000	0.000	0.000	-0.741
14.000	9.000	59.000	1.026	1.019	1.016	1.017	1.016	18.673	17.070	16.677	17.046	18.351	17.709	1.535	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	0.000	1.025	1.019	1.015	1.017	1.015	18.751	17.111	16.652	17.035	18.248	17.690	1.512	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	1.000	1.026	1.018	1.014	1.017	1.015	18.656	17.185	16.697	17.027	18.379	17.584	1.526	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	2.000	1.026	1.018	1.015	1.017	1.014	18.728	17.158	16.664	17.035	18.215	17.821	1.540	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	3.000	1.025	1.019	1.017	1.018	1.015	18.699	17.078	16.681	17.016	18.260	17.583	1.560	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	4.000	1.026	1.019	1.015	1.017	1.016	18.705	16.931	16.662	17.162	18.305	17.591	1.554	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	5.000	1.026	1.018	1.016	1.017	1.014	18.673	17.031	16.584	17.246	18.175	17.413	1.522	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	6.000	1.026	1.019	1.015	1.017	1.015	18.652	17.135	16.684	17.035	18.358	17.817	1.485	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	7.000	1.026	1.019	1.015	1.017	1.016	18.559	17.029	16.704	17.040	18.348	17.573	1.552	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	8.000	1.025	1.017	1.016	1.018	1.014	18.511	16.934	16.749	17.160	18.197	17.831	1.539	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	9.000	1.027	1.019	1.015	1.017	1.017	18.628	17.254	16.576	17.111	18.275	17.920	1.534	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	10.000	1.025	1.019	1.014	1.017	1.015	18.577	17.213	16.783	17.050	18.459	17.959	1.442	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	11.000	1.026	1.019	1.014	1.017	1.015	18.605	17.241	16.780	17.056	18.374	17.585	1.476	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	12.000	1.027	1.020	1.016	1.016	1.014	18.638	17.197	16.539	17.207	17.868	17.751	1.472	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	13.000	1.026	1.019	1.014	1.018	1.016	18.619	17.243	16.744	17.240	18.161	17.704	1.507	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	14.000	1.025	1.018	1.014	1.018	1.017	18.600	17.196	16.824	17.223	18.389	17.568	1.542	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	15.000	1.025	1.018	1.015	1.017	1.016	18.574	17.257	16.647	17.020	18.279	17.709	1.515	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	16.000	1.027	1.019	1.015	1.017	1.015	18.582	17.061	16.589	17.124	18.314	17.679	1.531	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	17.000	1.026	1.018	1.016	1.018	1.015	18.591	17.185	16.591	17.058	18.311	17.720	1.515	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	18.000	1.026	1.018	1.015	1.017	1.014	18.595	17.074	16.647	17.116	18.299	17.660	1.531	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	19.000	1.026	1.019	1.015	1.017	1.015	18.662	17.231	16.601	17.000	18.238	17.927	1.551	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	20.000	1.026	1.019	1.016	1.017	1.014	18.576	17.123	16.675	17.075	18.300	17.856	1.506	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	21.000	1.026	1.019	1.016	1.017	1.015	18.674	17.006	16.634	17.141	18.391	17.940	1.496	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	22.000	1.026	1.019	1.016	1.018	1.015	18.698	17.252	16.711	17.026	18.429	17.872	1.486	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	23.000	1.026	1.019	1.016	1.018	1.016	18.616	17.097	16.661	17.053	18.245	17.870	1.504	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	24.000	1.026	1.019	1.016	1.018	1.016	18.687	17.094	16.658	17.106	18.459	17.650	1.523	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	25.000	1.025	1.019	1.017	1.018	1.015	18.605	17.077	16.695	16.985	18.314	17.696	1.514	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	26.000	1.025	1.018	1.016	1.018	1.016	18.604	17.106	16.663	17.210	18.250	17.895	1.476	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	27.000	1.027	1.018	1.016	1.018	1.014	18.589	17.151	16.594	16.985	18.286	17.759	1.522	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	28.000	1.026	1.018	1.016	1.017	1.016	18.581	17.027	16.648	17.096	18.296	17.687	1.495	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	29.000	1.026	1.019	1.016	1.017	1.015	18.603	17.152	16.632	17.097	18.226	17.679	1.493	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	30.000	1.025	1.019	1.015	1.017	1.016	18.595	17.194	16.715	17.119	18.283	17.728	1.504	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	31.000	1.026	1.019	1.015	1.018	1.015	18.580	17.159	16.677	17.131	18.339	17.611	1.548	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	32.000	1.026	1.019	1.015	1.017	1.016	18.502	17.225	16.763	16.995	18.389	17.787	1.526	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	33.000	1.026	1.019	1.015	1.018	1.016	18.561	17.061	16.661	17.099	18.263	17.683	1.555	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	34.000	1.026	1.018	1.015	1.017	1.017	18.578	17.123	16.678	17.106	18.311	17.561	1.513	0.000	19.000	0.000	1.000	-0.741
14.000	10.000	35.000	1.026	1.018	1.015	1.017	1.015	18.611	17.128	16.667	17.077	18.327	17.665	1.487	0.000	19.000	0.000	100.000	-0.741
14.000	10.000	36.000	1.026	1.019	1.015	1.017	1.015	18.560	17.299	16.670	17.031	18.341	17.616	1.577	0.000	19.000	0.000	100.000	-0.741
14.000	10.000	37.000	1.025	1.018	1.015	1.017	1.014	18.563	17.102	16.668	17.078	18.340	17.592	1.520	0.000	19.000	0.000	100.000	-0.741
14.000	10.000	38.000	1.025	1.019	1.015	1.017	1.015	18.580	17.144	16.699	17.082	18.199	17.682	1.536	0.000	19.000	0.000	100.000	-0.741
14.000	10.000	39.000	1.026	1.019	1.016	1.018	1.015	18.590	17.082	16.681	17.049	18.346	17.678	1.550	0.000	19.000	0.000	4.000	-0.741
14.000	10.000	40.000	1.026	1.019	1.017	1.018	1.017	18.479	17.128	16.682	17.100	18.325	17.940	1.572	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	41.000	1.025	1.019	1.016	1.017	1.015	18.599	17.148	16.757	17.066	18.217	17.953	1.581	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	42.000	1.026	1.019	1.015	1.017	1.015	18.565	17.044	16.483	17.099	18.203	17.871	1.516	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	43.000	1.026	1.018	1.015	1.018	1.016	18.611	17.020	16.649	17.001	18.437	17.878	1.569	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	44.000	1.026	1.019	1.015	1.017	1.015	18.502	17.104	16.695	17.069	18.306	17.868	1.551	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	45.000	1.026	1.019	1.015	1.017	1.015	18.493	17.095	16.709	17.072	18.341	18.007	1.544	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	46.000	1.026	1.018	1.016	1.017	1.016	18.591	17.041	16.668	17.064	18.328	17.662	1.554	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	47.000	1.026	1.018	1.016	1.017	1.015	18.481	17.055	16.629	17.016	18.321	17.740	1.453	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	48.000	1.026	1.019	1.015	1.017	1.015	18.608	17.100	16.638	17.068	18.341	17.661	1.488	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	49.000	1.026	1.019	1.016	1.017	1.015	18.473	17.119	16.694	17.048	18.134	17.777	1.517	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	50.000	1.026	1.019	1.016	1.017	1.016	18.508	17.178	16.713	17.151	18.021	17.931	1.537	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	51.000	1.026	1.019	1.015	1.018	1.015	18.547	17.199	16.643	17.116	18.104	17.922	1.496	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	52.000	1.026	1.019	1.017	1.017	1.016	18.574	17.203	16.662	17.053	18.149	17.915	1.535	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	53.000	1.026	1.018	1.016	1.017	1.015	18.579	17.257	16.656	17.181	18.164	17.691	1.533	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	54.000	1.026	1.019	1.015	1.018	1.016	18.582	17.283	16.607	17.092	18.012	17.693	1.512	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	55.000	1.026	1.019	1.016	1.017	1.016	18.615	17.003	16.658	17.048	18.100	17.684	1.540	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	56.000	1.026	1.019	1.016	1.017	1.016	18.610	16.995	16.664	17.116	18.104	17.633	1.565	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	57.000	1.026	1.019	1.015	1.017	1.015	18.584	17.244	16.565	17.058	18.125	17.606	1.527	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	58.000	1.026	1.019	1.015	1.017	1.016	18.573	17.162	16.459	17.059	18.048	17.669	1.483	0.000	19.000	0.000	0.000	-0.741
14.000	10.000	59.000	1.026	1.019	1.016	1.017	1.015	18.600	17.148	16.677	16.958	18.101	17.677	1.528	0.000	19.000	0.000	0.000	-0.741
14.000	11.000	0.000	1.025	1.019	1.015	1.017	1.015	18.591	17.031	16.610	16.979	18.068	17.707	1.546	0.000	19.000	0.000	0.000	-0.741
14.000	11.000	1.000	1.026	1.019	1.016	1.017	1.015	18.488	17.037	16.430	17.105	18.067	17.600	1.505	0.000	19.000	0.000	0.000	-0.741
14.000	11.000	2.000	1.026	1.019	1.015	1.018	1.015	18.486	17.102	16.649	17.073	18.052	17.714	1.493	0.000	19.000	0.000	0.000	-0.741
14.000	11.000	3.000	1.026	1.019	1.017	1.018	1.017	18.515	17.250	16.483	17.064	18.153	17.866	1.543	0.000	19.000	0.000	0.000	-0.741
14.000	11.000	4.000	1.026	1.018	1.015	1.018	1.016	18.481	17.116	16.681	17.048	18.038	17.686	1.500	0.000	19.000	0.000	0.000	-0.741
