14.0000	16.0000	26.0000	982.0000	0.9983	1.4217	1.4566	1.4181	1.0915	54.3623	502.0701	417.7881	75.8124	369.7378	18.0134	26.2002	52000.0000	410.0000	1.6275	9.0000	3.0248
14.0000	16.0000	27.0000	182.0000	0.9980	1.4208	1.4630	1.4124	1.0917	54.6016	501.7032	418.5751	75.0460	369.6861	18.0254	26.1544	52000.0000	410.0000	1.6275	9.0000	3.0248
14.0000	17.0000	34.0000	460.0000	0.9857	1.5840	1.6604	1.5723	1.1172	67.5133	496.9937	396.0941	87.5886	362.2146	17.7396	37.1168	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	34.0000	662.0000	0.9851	1.5763	1.6570	1.5706	1.1176	67.2822	497.8328	395.9049	78.9824	362.2768	18.1666	37.1104	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	34.0000	863.0000	0.9859	1.5814	1.6608	1.5690	1.1186	67.5368	497.0154	395.9370	78.8973	362.1854	17.7578	37.1465	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	35.0000	61.0000	0.9856	1.5832	1.6584	1.5700	1.1167	67.5838	498.1258	395.9088	78.9092	362.2270	17.6616	37.2875	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	35.0000	264.0000	0.9850	1.5844	1.6617	1.5709	1.1168	67.5630	499.0115	395.8729	78.7088	362.1437	17.6912	37.3997	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	35.0000	463.0000	0.9868	1.5898	1.6607	1.5762	1.1174	67.2755	498.3185	396.3851	78.3481	361.9866	17.9019	37.5137	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	35.0000	660.0000	0.9871	1.5817	1.6629	1.5756	1.1193	67.4183	498.4576	396.3741	78.7480	362.0608	17.6865	37.4212	60000.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	35.0000	863.0000	0.9846	1.5864	1.6647	1.5710	1.1176	67.5034	498.8303	395.9897	78.6744	361.9234	17.6764	37.4288	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	36.0000	62.0000	0.9852	1.5906	1.6695	1.5765	1.1185	67.0467	498.3344	396.3550	80.7428	362.1006	17.8564	37.4592	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	36.0000	261.0000	0.9856	1.5869	1.6632	1.5708	1.1178	67.6089	498.4710	396.2080	78.7031	362.0608	17.7588	37.4303	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	38.0000	466.0000	0.9850	1.5931	1.6682	1.5774	1.1191	67.4909	497.6159	395.7537	87.9942	361.5992	17.9244	37.6435	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	38.0000	668.0000	0.9855	1.5920	1.6733	1.5802	1.1201	68.0531	497.0843	395.4679	88.3697	361.6494	17.9402	37.6916	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	38.0000	869.0000	0.9849	1.5907	1.6668	1.5790	1.1223	67.8915	497.9330	395.7958	79.5531	362.0359	18.0149	37.6928	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	39.0000	70.0000	0.9849	1.5914	1.6675	1.5814	1.1205	67.9133	497.7869	395.2941	79.4024	361.3348	18.1676	37.8018	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	17.0000	39.0000	272.0000	0.9824	1.5915	1.6689	1.5804	1.1164	67.9087	497.3045	395.4583	79.4732	361.8937	17.7650	37.6377	60500.0000	377.8000	1.8553	15.0000	3.5519
14.0000	18.0000	29.0000	335.0000	0.9669	1.8355	1.9514	1.8234	1.1523	84.9652	531.9594	366.9756	90.9978	364.5435	17.9713	53.9548	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	29.0000	544.0000	0.9647	1.8345	1.9437	1.8223	1.1536	85.4101	530.5696	367.0718	91.0691	364.7983	17.9986	54.0518	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	29.0000	740.0000	0.9645	1.8317	1.9483	1.8204	1.1473	85.3383	531.0431	367.3878	91.0437	364.7571	18.0278	53.8450	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	29.0000	938.0000	0.9650	1.8252	1.9424	1.8142	1.1529	85.3557	530.5479	367.0177	91.0217	364.9635	17.9905	53.4343	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	30.0000	135.0000	0.9654	1.8198	1.9416	1.8078	1.1504	85.6196	531.1381	366.9732	98.6735	364.7858	18.0010	53.1660	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	30.0000	340.0000	0.9660	1.8191	1.9330	1.8068	1.1509	85.5478	530.0559	366.9933	90.8443	364.7815	18.2533	53.0871	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	30.0000	539.0000	0.9665	1.8143	1.9299	1.8054	1.1427	85.3652	530.8593	367.4840	91.1686	364.3606	17.9919	52.7969	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	30.0000	739.0000	0.9656	1.8121	1.9251	1.8016	1.1522	85.4352	530.8089	366.7831	90.9103	364.3548	18.0527	52.5598	69500.0000	387.0000	2.1157	21.0000	4.1544
14.0000	18.0000	30.0000	941.0000	0.9665	1.8086	1.9243	1.8017	1.1493	85.4019	530.5906	364.6843	90.7438	364.3213	18.0067	52.4853	69500.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	31.0000	139.0000	0.9693	1.8101	1.9191	1.8020	1.1491	85.4533	530.8127	365.6413	90.6677	364.4444	18.0288	52.6611	69500.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	31.0000	340.0000	0.9686	1.8116	1.9200	1.7991	1.1494	85.3098	530.7667	365.5456	92.3420	364.3740	17.9459	52.5377	69500.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	31.0000	543.0000	0.9683	1.8108	1.9184	1.7990	1.1496	85.4147	530.7450	365.6676	91.1767	364.2547	17.9637	52.3841	69000.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	31.0000	765.0000	0.9662	1.8072	1.9236	1.7987	1.1502	84.8048	530.7163	365.8137	90.8371	364.1613	18.0302	52.3556	69000.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	31.0000	943.0000	0.9650	1.8020	1.9195	1.7967	1.1480	85.2219	530.7674	365.8821	91.1011	364.1398	17.8650	52.3356	69000.0000	387.0000	2.0831	20.0000	4.0790
14.0000	18.0000	32.0000	141.0000	0.9687	1.8043	1.9199	1.7955	1.1496	85.1624	530.8363	365.9046	91.0806	364.4631	17.7860	52.2233	69000.0000	387.0000	2.0831	20.0000	4.0790
14.0000	19.0000	3.0000	383.0000	0.9336	2.2032	2.3478	2.1883	1.2205	108.0917	593.6716	374.2009	101.0648	383.6890	18.0891	80.1606	80500.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	3.0000	586.0000	0.9334	2.2011	2.3459	2.1903	1.2239	107.8933	595.1579	373.8274	108.9008	383.5018	17.9455	80.3340	80500.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	3.0000	782.0000	0.9337	2.2049	2.3479	2.1874	1.2218	107.8176	594.2964	374.0735	100.6515	383.6852	18.3246	80.0188	80500.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	3.0000	987.0000	0.9340	2.2014	2.3443	2.1888	1.2160	108.0536	595.2638	374.5901	101.0567	383.3724	18.2533	80.2890	80500.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	4.0000	184.0000	0.9336	2.2006	2.3441	2.1877	1.2189	108.4040	595.7277	373.0456	101.0505	384.1152	17.9761	80.0132	80500.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	7.0000	405.0000	0.9314	2.1862	2.3360	2.1729	1.2204	109.2362	596.4195	376.0086	101.9307	385.0798	18.1532	79.1930	81000.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	7.0000	608.0000	0.9303	2.1757	2.3276	2.1641	1.2200	109.2738	596.4654	375.4475	101.5609	385.0779	17.9546	78.4630	81000.0000	387.0000	2.5388	31.0000	5.1333
14.0000	19.0000	7.0000	784.0000	0.9367	2.1664	2.3231	2.1603	1.2148	109.2830	596.3659	374.9760	101.5403	385.1430	17.9900	78.1026	81000.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	7.0000	988.0000	0.9358	2.1698	2.3198	2.1541	1.2126	109.4074	594.7456	374.8055	104.9247	385.0103	18.0187	77.8665	81000.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	8.0000	188.0000	0.9284	2.1670	2.3226	2.1522	1.2147	108.9944	594.0852	374.7347	101.9015	385.0065	18.0474	77.7548	81000.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	9.0000	386.0000	0.9369	2.1647	2.3100	2.1530	1.2116	108.3839	591.9250	374.8204	109.3423	384.0453	18.0374	77.5379	79500.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	9.0000	596.0000	0.9374	2.1666	2.3117	2.1438	1.2138	108.5471	591.5811	374.2416	101.3361	383.8657	17.8736	77.7976	79500.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	9.0000	791.0000	0.9364	2.1646	2.3085	2.1533	1.2138	108.3466	591.6985	373.7518	101.0304	384.0755	17.9196	77.4646	79500.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	9.0000	990.0000	0.9359	2.1612	2.3124	2.1518	1.2157	108.3245	591.4860	374.1745	100.5817	384.0779	17.9771	77.6929	79500.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	10.0000	193.0000	0.9358	2.1653	2.3139	2.1539	1.2062	108.1310	591.0808	374.4441	100.8912	384.1023	17.9914	77.8316	79500.0000	387.0000	2.4737	30.0000	4.9827
14.0000	19.0000	40.0000	427.0000	0.8988	2.6255	2.7889	2.6078	1.3270	134.7342	657.6148	414.1879	112.8300	421.0246	18.1815	112.6559	90500.0000	419.2000	3.0922	44.0000	6.4135
14.0000	19.0000	40.0000	628.0000	0.8934	2.6252	2.7918	2.6170	1.3327	134.5920	657.2995	415.0018	112.3512	420.6903	18.0422	113.1087	90500.0000	419.2000	3.0922	44.0000	6.4135
14.0000	19.0000	40.0000	827.0000	0.8995	2.6209	2.7861	2.6173	1.3314	134.5911	657.5216	415.2402	120.4579	420.7032	17.7535	113.1478	90500.0000	419.2000	3.0922	44.0000	6.4135
14.0000	19.0000	41.0000	31.0000	0.9000	2.6306	2.7762	2.6169	1.3282	134.3502	657.5720	415.3000	112.3522	421.1242	17.9646	112.9250	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	41.0000	233.0000	0.8919	2.6292	2.7848	2.6177	1.3286	134.5299	657.6314	415.7328	112.6210	421.4714	17.7037	113.1444	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	41.0000	434.0000	0.8959	2.6333	2.8008	2.6160	1.3304	134.9380	657.8566	414.8778	112.2101	421.3584	17.4921	113.2569	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	41.0000	632.0000	0.9018	2.6361	2.7891	2.6202	1.3254	134.7935	657.5293	416.0019	112.3890	421.4556	18.0718	113.1164	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	41.0000	833.0000	0.8976	2.6309	2.7869	2.6136	1.3268	135.0034	658.1234	415.8132	112.2326	421.3560	18.0728	113.1709	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	42.0000	29.0000	0.8995	2.6298	2.7881	2.6214	1.3296	134.8778	659.2816	415.9641	113.1740	422.0197	18.0503	113.0931	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	19.0000	42.0000	233.0000	0.9004	2.6327	2.7905	2.6178	1.3271	135.0481	657.5325	415.9104	112.1723	421.9829	17.5045	113.0142	90500.0000	423.8000	3.0922	44.0000	6.4135
14.0000	20.0000	40.0000	507.0000	0.8592	3.1121	3.2374	3.0953	1.4233	167.0204	749.8398	504.1898	131.4688	490.1992	18.0513	153.2122	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	40.0000	707.0000	0.8601	3.1120	3.2396	3.0974	1.4269	166.9237	748.1889	503.0365	133.9294	490.2207	18.0331	153.3413	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	40.0000	909.0000	0.8539	3.1023	3.2305	3.0927	1.4334	166.7532	747.5539	502.6775	131.0182	489.4683	18.1231	153.0760	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	41.0000	109.0000	0.8639	3.1174	3.2428	3.0976	1.4332	166.5302	746.3842	501.6841	130.8306	489.4037	18.1226	153.4896	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	41.0000	308.0000	0.8613	3.1061	3.2388	3.0965	1.4292	166.6454	747.4895	502.2782	131.0727	489.5646	18.0948	153.4376	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	42.0000	510.0000	0.8631	3.1132	3.2396	3.0960	1.4301	165.8763	748.9776	497.5103	131.1301	486.5561	18.0594	153.3291	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	42.0000	711.0000	0.8612	3.1185	3.2336	3.1012	1.4391	166.6598	750.9884	496.5265	130.7044	486.4119	17.9029	153.7446	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	42.0000	911.0000	0.8606	3.1231	3.2334	3.1058	1.4424	166.5688	751.1933	495.3354	130.2963	485.4091	18.0077	153.9183	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	43.0000	105.0000	0.8610	3.1202	3.2275	3.1011	1.4363	166.1796	751.3483	495.0682	130.8101	485.2577	18.1355	153.9623	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	43.0000	309.0000	0.8626	3.1203	3.2446	3.0997	1.4336	166.9455	749.7498	495.2047	130.4915	485.1466	18.0876	153.7670	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	45.0000	513.0000	0.8602	3.1053	3.2411	3.1000	1.4358	167.4040	755.6194	495.9453	133.3994	484.6677	18.3189	153.6546	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	45.0000	712.0000	0.8571	3.1048	3.2408	3.0932	1.4353	167.4102	755.7949	496.2790	140.7752	484.8468	17.9972	153.6389	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	45.0000	911.0000	0.8637	3.1147	3.2408	3.0938	1.4329	167.1638	754.6431	495.3009	136.1815	484.6098	18.0829	153.8096	100000.0000	483.6000	4.0035	66.0000	8.5221
14.0000	20.0000	46.0000	113.0000	0.8592	3.1106	3.2423	3.0945	1.4347	167.4528	756.7509	495.6442	134.0352	484.9005	18.0292	153.4690	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	46.0000	310.0000	0.8590	3.1082	3.2360	3.0926	1.4320	167.3786	756.6245	495.6604	135.8170	484.5327	18.0896	153.1957	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	46.0000	513.0000	0.8588	3.1067	3.2335	3.0945	1.4339	167.3849	756.5722	495.6102	136.1390	484.7415	18.2265	153.4709	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	46.0000	717.0000	0.8596	3.1113	3.2344	3.0982	1.4312	167.3750	756.2384	495.6164	136.3547	484.6797	18.1413	153.4449	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	46.0000	917.0000	0.8609	3.1159	3.2340	3.0958	1.4375	167.3341	755.0968	494.9792	136.2853	484.2683	18.0742	153.7437	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	47.0000	113.0000	0.8481	3.1136	3.2389	3.0988	1.4350	167.3868	755.0304	495.4895	136.4332	484.2947	18.1111	153.7507	100000.0000	488.2000	4.0035	66.0000	8.5221
14.0000	20.0000	47.0000	316.0000	0.8604	3.1152	3.2420	3.0878	1.4315	167.4788	754.4816	494.7642	138.2074	483.9819	18.1111	153.6195	100000.0000	488.2000	4.0035	66.0000	8.5221
