State0,State1,State2,State3,State4,State5,State6
104962.72611015433,103140.67991250128,98525.71428571429,158709.99999999994,155357.51615591324,110585.71139063856,108729.76823354249
104962.72611015433,104962.72611015433,104962.72611015433,166454.2857142857,157492.85714285716,111847.85714285712,111847.85714285712
291.483525,282.53262526988624,286.25212450997986,339.4003069677559,771.1236258219582,626.9635735092986,630.0027821469474
291.483525,291.483525,291.483525,340.7268642857142,771.1587071428572,669.0575214285715,635.1127214285715
0.0,53.36275228962909,102.44720992735623,51.676944898668296,78.00623482219608,63.965388230810774,101.33085735416026
