State0,State1,State2,State3,State4,State5,State6
102644.07590632403,101806.03939930844,99763.57142857142,141980.71428571432,140308.54870080133,107723.63245584178,105871.64409809299
102644.07590632403,102644.07590632403,102644.07590632403,145736.42857142858,141385.7142857143,108982.14285714286,108982.14285714286
291.483525,287.4499359943625,289.1192083489351,326.6495305924397,773.298185668728,634.8591502803467,638.0125075254149
291.483525,291.483525,291.483525,327.3477428571428,773.3242857142857,692.528657142857,643.3128785714287
0.0,36.80351479982555,68.87670567963686,37.47209490746775,58.381129100036254,65.1192707559297,103.20173148781286
